KEGNES	WS23	Icing	1994-04-07 08:00:00	1994-04-07 09:20:00	2023-11-23 17:22:13
KEGNES	WS23	Icing	1994-04-07 10:10:00	1994-04-07 12:40:00	2023-11-23 17:22:30
KEGNES	WS03	Suspect	1994-04-07 20:50:00	1994-04-07 23:30:00	2023-11-23 17:22:45
KEGNES	WS11	Suspect	1994-04-07 20:50:00	1994-04-07 23:30:00	2023-11-23 17:22:45
KEGNES	WS23	Suspect	1994-04-07 20:50:00	1994-04-07 23:30:00	2023-11-23 17:22:45
KEGNES	WS23	Suspect	1994-04-08 01:00:00	1994-04-08 01:40:00	2023-11-23 17:22:57
KEGNES	WS03	Suspect	1994-04-08 02:50:00	1994-04-08 07:00:00	2023-11-23 17:23:10
KEGNES	WS11	Suspect	1994-04-08 02:50:00	1994-04-08 07:00:00	2023-11-23 17:23:10
KEGNES	WS23	Suspect	1994-04-08 02:50:00	1994-04-08 07:00:00	2023-11-23 17:23:10
KEGNES	WS03	Suspect	1994-04-20 01:00:00	1994-04-20 02:30:00	2023-11-23 17:23:49
KEGNES	WS03	Suspect	1994-04-20 04:50:00	1994-04-20 06:00:00	2023-11-23 17:23:57
KEGNES	WS11	Suspect	1994-04-20 04:50:00	1994-04-20 06:00:00	2023-11-23 17:23:57
KEGNES	WS03	Suspect	1994-04-22 01:20:00	1994-04-22 08:30:00	2023-11-23 17:24:24
KEGNES	WS11	Suspect	1994-04-22 05:50:00	1994-04-22 08:30:00	2023-11-23 17:24:36
KEGNES	WS23	Suspect	1994-04-22 05:50:00	1994-04-22 08:30:00	2023-11-23 17:24:36
KEGNES	WS03	Suspect	1994-05-03 00:30:00	1994-05-03 02:10:00	2023-11-23 17:25:12
KEGNES	WS03	Suspect	1994-05-04 19:00:00	1994-05-04 20:30:00	2023-11-23 17:25:23
KEGNES	WS03	Suspect	1994-05-04 22:00:00	1994-05-04 22:40:00	2023-11-23 17:25:31
KEGNES	WS03	Suspect	1994-05-05 22:30:00	1994-05-06 00:00:00	2023-11-23 17:25:41
KEGNES	WS03	Suspect	1994-05-06 01:40:00	1994-05-06 06:20:00	2023-11-23 17:25:51
KEGNES	WS03	Suspect	1994-05-09 01:40:00	1994-05-09 03:20:00	2023-11-23 17:27:23
KEGNES	WS03	Suspect	1994-05-15 18:30:00	1994-05-15 19:20:00	2023-11-23 17:28:53
KEGNES	WS03	Suspect	1994-05-18 01:10:00	1994-05-18 03:30:00	2023-11-23 17:29:52
KEGNES	WS03	Suspect	1994-06-01 19:40:00	1994-06-01 21:10:00	2023-11-23 17:30:16
KEGNES	WS11	Suspect	1994-06-01 19:40:00	1994-06-01 21:10:00	2023-11-23 17:30:16
KEGNES	WS23	Suspect	1994-06-01 19:40:00	1994-06-01 21:10:00	2023-11-23 17:30:16
KEGNES	WS03	Suspect	1994-06-08 02:30:00	1994-06-08 03:30:00	2023-11-23 17:30:33
KEGNES	WS03	Suspect	1994-06-11 19:50:00	1994-06-11 20:50:00	2023-11-23 17:31:26
KEGNES	WS03	Suspect	1994-06-20 19:50:00	1994-06-20 21:00:00	2023-11-23 17:31:55
KEGNES	WS03	Suspect	1994-07-06 05:10:00	1994-07-06 06:30:00	2023-11-23 17:32:26
KEGNES	WS03	Suspect	1994-07-06 21:00:00	1994-07-07 04:00:00	2023-11-23 17:32:35
KEGNES	WS23	Suspect	1994-07-07 13:40:00	1994-07-07 15:00:00	2023-11-23 17:32:46
KEGNES	WS03	Suspect	1994-07-07 16:40:00	1994-07-07 20:30:00	2023-11-23 17:32:52
KEGNES	WS03	Suspect	1994-07-18 19:10:00	1994-07-18 20:10:00	2023-11-23 17:33:09
KEGNES	WS03	Suspect	1994-07-19 20:20:00	1994-07-19 22:30:00	2023-11-23 17:33:18
KEGNES	WS03	Suspect	1994-07-20 18:20:00	1994-07-20 23:30:00	2023-09-05 11:31:24
KEGNES	WS11	Suspect	1994-07-20 18:20:00	1994-07-20 23:30:00	2023-09-05 11:31:24
KEGNES	WD10	Suspect	1994-07-20 20:20:00	1994-07-20 23:00:00	2023-11-23 19:02:56
KEGNES	WS03	Suspect	1994-07-21 03:30:00	1994-07-21 04:20:00	2023-11-23 17:33:32
KEGNES	WS03	Suspect	1994-07-21 05:50:00	1994-07-21 07:50:00	2023-11-23 17:33:38
KEGNES	WS03	Suspect	1994-07-21 20:50:00	1994-07-21 21:40:00	2023-11-23 17:33:48
KEGNES	WS03	Suspect	1994-07-22 18:30:00	1994-07-22 22:10:00	2023-09-05 11:31:39
KEGNES	WS03	Suspect	1994-07-26 06:50:00	1994-07-26 08:30:00	2023-11-23 17:34:03
KEGNES	WS11	Suspect	1994-07-26 06:50:00	1994-07-26 08:30:00	2023-11-23 17:34:03
KEGNES	WS23	Suspect	1994-07-26 06:50:00	1994-07-26 08:30:00	2023-11-23 17:34:03
KEGNES	WS03	Suspect	1994-07-27 05:10:00	1994-07-27 07:00:00	2023-11-23 17:34:11
